visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1474,2022-03-06 23:00:00+00:00,hour,5,4,4,0 days 10:43:30,0 days 01:14:45,0 days 00:14:45,0 days 00:14:45,0 days 00:14:45,0 days 00:14:45,0 days 02:08:42
1474,2022-03-07 00:00:00+00:00,hour,6,5,5,0 days 10:31:15,0 days 01:02:30,0 days 00:02:30,0 days 00:02:30,0 days 00:02:30,0 days 00:02:30,0 days 01:45:12.500000
1474,2022-03-07 01:00:00+00:00,hour,4,3,3,0 days 10:42:05,0 days 01:13:20,0 days 00:13:20,0 days 00:13:20,0 days 00:13:20,0 days 00:13:20,0 days 02:40:31.250000
1474,2022-03-07 02:00:00+00:00,hour,8,7,7,0 days 11:15:50,0 days 01:47:05,0 days 00:47:05,0 days 00:47:05,0 days 00:47:05,0 days 00:47:05,0 days 01:24:28.750000
1474,2022-03-07 03:00:00+00:00,hour,2,1,1,0 days 10:29:15,0 days 01:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 05:14:37.500000
1474,2022-03-07 04:00:00+00:00,hour,5,4,5,0 days 10:56:30,0 days 00:57:20,0 days 00:27:45,0 days 10:56:30,0 days 00:27:45,0 days 00:57:20,0 days 02:11:18
1474,2022-03-07 05:00:00+00:00,hour,4,4,1,0 days 08:34:45,0 days 01:03:40,0 days 08:34:45,0 days 00:02:40,0 days 01:03:40,0 days 00:02:40,0 days 02:08:41.250000
1474,2022-03-07 06:00:00+00:00,hour,11,8,8,0 days 11:54:40,0 days 02:09:45,0 days 03:22:35,0 days 01:15:05,0 days 00:39:30,0 days 01:03:15,0 days 01:04:58.181818
1474,2022-03-07 07:00:00+00:00,hour,17,14,13,0 days 19:23:15,0 days 04:15:20,0 days 08:43:40,0 days 01:09:35,0 days 01:44:15,0 days 01:08:45,0 days 01:08:25.588235
1474,2022-03-07 08:00:00+00:00,hour,16,12,8,1 days 04:58:10,0 days 04:01:25,0 days 10:44:30,0 days 01:13:35,0 days 00:44:00,0 days 00:20:55,0 days 01:48:38.125000
