visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
923,2022-03-06 23:00:00+00:00,hour,2,1,2,0 days 01:23:50,0 days 00:31:15,0 days 00:00:30,0 days 01:23:50,0 days 00:00:30,0 days 00:31:15,0 days 00:41:55
923,2022-03-07 00:00:00+00:00,hour,5,5,4,0 days 02:32:00,0 days 01:04:15,0 days 02:32:00,0 days 00:08:45,0 days 01:04:15,0 days 00:08:45,0 days 00:30:24
923,2022-03-07 01:00:00+00:00,hour,6,5,5,0 days 02:25:45,0 days 01:02:30,0 days 00:02:30,0 days 00:02:30,0 days 00:02:30,0 days 00:02:30,0 days 00:24:17.500000
923,2022-03-07 02:00:00+00:00,hour,5,4,5,0 days 02:25:15,0 days 00:29:45,0 days 00:02:00,0 days 02:25:15,0 days 00:02:00,0 days 00:29:45,0 days 00:29:03
923,2022-03-07 03:00:00+00:00,hour,3,3,2,0 days 00:55:55,0 days 00:47:25,0 days 00:55:55,0 days 00:01:00,0 days 00:47:25,0 days 00:01:00,0 days 00:18:38.333333
923,2022-03-07 04:00:00+00:00,hour,9,8,8,0 days 01:06:35,0 days 00:19:50,0 days 00:11:40,0 days 00:58:35,0 days 00:11:20,0 days 00:12:10,0 days 00:07:23.888889
923,2022-03-07 05:00:00+00:00,hour,5,4,5,0 days 00:27:20,0 days 00:19:40,0 days 00:19:20,0 days 00:27:20,0 days 00:19:20,0 days 00:19:40,0 days 00:05:28
923,2022-03-07 06:00:00+00:00,hour,12,12,12,0 days 00:19:20,0 days 00:19:20,0 days 00:19:20,0 days 00:19:20,0 days 00:19:20,0 days 00:19:20,0 days 00:01:36.666667
923,2022-03-07 07:00:00+00:00,hour,19,19,18,0 days 01:02:10,0 days 00:20:45,0 days 01:02:10,0 days 00:11:10,0 days 00:20:45,0 days 00:11:10,0 days 00:03:16.315789
923,2022-03-07 08:00:00+00:00,hour,18,17,16,0 days 03:03:20,0 days 02:11:20,0 days 02:12:20,0 days 01:32:05,0 days 01:29:55,0 days 01:22:30,0 days 00:10:11.111111
923,2022-03-07 09:00:00+00:00,hour,24,22,23,0 days 02:02:45,0 days 01:08:15,0 days 00:31:30,0 days 01:49:40,0 days 00:25:50,0 days 01:00:50,0 days 00:05:06.875000
923,2022-03-07 10:00:00+00:00,hour,25,24,25,0 days 01:20:40,0 days 01:13:15,0 days 01:07:35,0 days 01:20:40,0 days 01:07:35,0 days 01:13:15,0 days 00:03:13.600000
923,2022-03-07 11:00:00+00:00,hour,19,19,19,0 days 00:13:40,0 days 00:13:40,0 days 00:13:40,0 days 00:13:40,0 days 00:13:40,0 days 00:13:40,0 days 00:00:43.157895
923,2022-03-07 12:00:00+00:00,hour,33,33,31,0 days 01:19:05,0 days 00:58:30,0 days 01:19:05,0 days 00:49:20,0 days 00:58:30,0 days 00:49:20,0 days 00:02:23.787879
923,2022-03-07 13:00:00+00:00,hour,25,23,24,0 days 03:51:30,0 days 02:56:55,0 days 03:21:45,0 days 02:25:20,0 days 02:36:20,0 days 02:16:10,0 days 00:09:15.600000
923,2022-03-07 14:00:00+00:00,hour,34,33,34,0 days 02:09:20,0 days 01:28:35,0 days 00:43:10,0 days 02:09:20,0 days 00:43:10,0 days 01:28:35,0 days 00:03:48.235294
923,2022-03-07 15:00:00+00:00,hour,27,27,26,0 days 01:18:05,0 days 01:09:05,0 days 01:18:05,0 days 00:27:10,0 days 01:09:05,0 days 00:27:10,0 days 00:02:53.518519
923,2022-03-07 16:00:00+00:00,hour,18,17,17,0 days 02:09:25,0 days 00:58:15,0 days 01:18:30,0 days 01:24:25,0 days 00:49:15,0 days 00:42:30,0 days 00:07:11.388889
