visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1296,2022-03-14 05:00:00+00:00,hour,3,3,3,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:00:30
1296,2022-03-14 06:00:00+00:00,hour,13,13,12,0 days 00:13:35,0 days 00:11:55,0 days 00:13:35,0 days 00:10:55,0 days 00:11:55,0 days 00:10:55,0 days 00:01:02.692308
1296,2022-03-14 07:00:00+00:00,hour,13,12,13,0 days 00:20:10,0 days 00:19:10,0 days 00:17:30,0 days 00:20:10,0 days 00:17:30,0 days 00:19:10,0 days 00:01:33.076923
1296,2022-03-14 08:00:00+00:00,hour,19,19,18,0 days 00:40:55,0 days 00:36:10,0 days 00:40:55,0 days 00:10:40,0 days 00:36:10,0 days 00:10:40,0 days 00:02:09.210526
1296,2022-03-14 09:00:00+00:00,hour,24,23,21,0 days 02:56:45,0 days 01:35:50,0 days 02:26:30,0 days 01:52:35,0 days 01:31:05,0 days 01:27:05,0 days 00:07:21.875000
1296,2022-03-14 10:00:00+00:00,hour,35,32,32,0 days 03:18:20,0 days 02:38:00,0 days 02:14:10,0 days 02:02:05,0 days 01:42:35,0 days 01:53:20,0 days 00:05:40
1296,2022-03-14 11:00:00+00:00,hour,41,38,36,0 days 04:49:00,0 days 02:45:05,0 days 03:32:45,0 days 02:08:05,0 days 02:13:30,0 days 01:23:25,0 days 00:07:02.926829
1296,2022-03-14 12:00:00+00:00,hour,33,28,29,0 days 07:36:30,0 days 02:45:30,0 days 04:55:35,0 days 03:11:25,0 days 01:26:15,0 days 01:49:45,0 days 00:13:50
1296,2022-03-14 13:00:00+00:00,hour,34,30,33,0 days 05:59:15,0 days 03:23:40,0 days 01:34:10,0 days 02:46:15,0 days 01:34:10,0 days 02:23:40,0 days 00:10:33.970588
1296,2022-03-14 14:00:00+00:00,hour,44,43,41,0 days 05:21:40,0 days 02:45:05,0 days 02:08:40,0 days 01:16:35,0 days 01:45:05,0 days 01:16:35,0 days 00:07:18.636364
1296,2022-03-14 15:00:00+00:00,hour,36,33,35,0 days 06:07:40,0 days 02:15:10,0 days 02:02:35,0 days 04:38:10,0 days 01:11:45,0 days 01:36:30,0 days 00:10:12.777778
1296,2022-03-14 16:00:00+00:00,hour,21,20,20,0 days 02:31:10,0 days 01:50:45,0 days 01:01:40,0 days 02:27:10,0 days 00:59:55,0 days 01:48:30,0 days 00:07:11.904762
1296,2022-03-14 17:00:00+00:00,hour,14,13,14,0 days 00:12:00,0 days 00:09:45,0 days 00:08:00,0 days 00:12:00,0 days 00:08:00,0 days 00:09:45,0 days 00:00:51.428571
1296,2022-03-14 18:00:00+00:00,hour,6,6,6,0 days 00:24:05,0 days 00:24:05,0 days 00:24:05,0 days 00:24:05,0 days 00:24:05,0 days 00:24:05,0 days 00:04:00.833333
1296,2022-03-14 19:00:00+00:00,hour,6,6,6,0 days 00:03:00,0 days 00:03:00,0 days 00:03:00,0 days 00:03:00,0 days 00:03:00,0 days 00:03:00,0 days 00:00:30
1296,2022-03-14 22:00:00+00:00,hour,1,1,1,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30
1296,2022-03-14 23:00:00+00:00,hour,3,3,3,0 days 00:09:25,0 days 00:09:25,0 days 00:09:25,0 days 00:09:25,0 days 00:09:25,0 days 00:09:25,0 days 00:03:08.333333
1296,2022-03-15 00:00:00+00:00,hour,2,2,2,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:00:30
1296,2022-03-15 01:00:00+00:00,hour,3,3,3,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:00:30
1296,2022-03-15 02:00:00+00:00,hour,1,1,1,0 days 00:08:25,0 days 00:08:25,0 days 00:08:25,0 days 00:08:25,0 days 00:08:25,0 days 00:08:25,0 days 00:08:25
1296,2022-03-15 03:00:00+00:00,hour,2,2,1,0 days 02:15:35,0 days 00:58:00,0 days 02:15:35,0 days 00:00:30,0 days 00:58:00,0 days 00:00:30,0 days 01:07:47.500000
1296,2022-03-15 04:00:00+00:00,hour,3,2,2,0 days 02:16:05,0 days 01:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:45:21.666667
1296,2022-03-15 05:00:00+00:00,hour,5,4,3,0 days 04:23:50,0 days 01:18:05,0 days 02:08:45,0 days 02:16:05,0 days 01:00:30,0 days 00:18:35,0 days 00:52:46
