visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1474,2022-03-13 23:00:00+00:00,hour,4,4,4,0 days 00:02:00,0 days 00:02:00,0 days 00:02:00,0 days 00:02:00,0 days 00:02:00,0 days 00:02:00,0 days 00:00:30
1474,2022-03-14 00:00:00+00:00,hour,2,2,2,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:00:30
1474,2022-03-14 01:00:00+00:00,hour,1,1,1,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30
1474,2022-03-14 02:00:00+00:00,hour,5,5,4,0 days 00:34:45,0 days 00:30:25,0 days 00:34:45,0 days 00:20:35,0 days 00:30:25,0 days 00:20:35,0 days 00:06:57
1474,2022-03-14 03:00:00+00:00,hour,5,4,4,0 days 00:59:00,0 days 00:30:15,0 days 00:44:50,0 days 00:15:40,0 days 00:25:55,0 days 00:05:50,0 days 00:11:48
1474,2022-03-14 04:00:00+00:00,hour,6,5,5,0 days 08:51:30,0 days 00:25:55,0 days 08:08:10,0 days 00:45:20,0 days 00:07:00,0 days 00:20:55,0 days 01:28:35
1474,2022-03-14 05:00:00+00:00,hour,9,8,7,0 days 08:40:35,0 days 01:30:45,0 days 00:34:25,0 days 00:21:00,0 days 00:30:45,0 days 00:21:00,0 days 00:57:50.555556
1474,2022-03-14 06:00:00+00:00,hour,13,11,9,0 days 12:34:10,0 days 02:45:05,0 days 04:14:35,0 days 00:39:20,0 days 01:41:25,0 days 00:29:35,0 days 00:58:00.769231
1474,2022-03-14 07:00:00+00:00,hour,18,14,13,1 days 00:38:05,0 days 05:09:15,0 days 12:43:15,0 days 02:30:05,0 days 02:41:20,0 days 01:23:00,0 days 01:22:06.944444
1474,2022-03-14 08:00:00+00:00,hour,22,17,16,0 days 23:54:55,0 days 05:30:40,0 days 01:46:55,0 days 01:09:55,0 days 01:24:55,0 days 00:48:10,0 days 01:05:13.409091
1474,2022-03-14 09:00:00+00:00,hour,26,20,22,1 days 15:42:30,0 days 05:04:00,0 days 16:57:30,0 days 06:47:50,0 days 01:52:35,0 days 01:58:00,0 days 01:31:38.076923
1474,2022-03-14 10:00:00+00:00,hour,20,16,13,1 days 12:37:35,0 days 05:32:30,0 days 03:42:55,0 days 00:30:20,0 days 01:32:30,0 days 00:30:20,0 days 01:49:52.750000
1474,2022-03-14 11:00:00+00:00,hour,20,13,12,1 days 15:05:15,0 days 06:53:00,0 days 02:58:00,0 days 01:09:15,0 days 01:49:50,0 days 01:01:55,0 days 01:57:15.750000
1474,2022-03-14 12:00:00+00:00,hour,29,21,23,1 days 15:31:20,0 days 07:40:20,0 days 01:35:20,0 days 03:19:45,0 days 01:32:10,0 days 02:28:40,0 days 01:21:46.206897
1474,2022-03-14 13:00:00+00:00,hour,35,29,28,1 days 16:19:15,0 days 06:11:15,0 days 04:07:40,0 days 13:46:10,0 days 02:59:40,0 days 02:34:40,0 days 01:09:07.285714
1474,2022-03-14 14:00:00+00:00,hour,24,17,20,1 days 03:29:55,0 days 04:26:10,0 days 00:56:50,0 days 07:39:25,0 days 00:50:40,0 days 02:04:30,0 days 01:08:44.791667
1474,2022-03-14 15:00:00+00:00,hour,20,16,17,0 days 21:10:05,0 days 03:00:15,0 days 01:19:35,0 days 01:14:50,0 days 00:54:05,0 days 00:53:10,0 days 01:03:30.250000
1474,2022-03-14 16:00:00+00:00,hour,14,11,13,0 days 20:27:20,0 days 02:09:35,0 days 00:32:05,0 days 09:42:15,0 days 00:32:05,0 days 01:09:35,0 days 01:27:40
1474,2022-03-14 17:00:00+00:00,hour,8,7,7,0 days 10:54:25,0 days 01:09:20,0 days 00:09:20,0 days 00:09:20,0 days 00:09:20,0 days 00:09:20,0 days 01:21:48.125000
1474,2022-03-14 18:00:00+00:00,hour,3,2,2,0 days 10:47:50,0 days 01:02:45,0 days 00:02:45,0 days 00:02:45,0 days 00:02:45,0 days 00:02:45,0 days 03:35:56.666667
1474,2022-03-14 19:00:00+00:00,hour,5,4,4,0 days 10:47:05,0 days 01:02:00,0 days 00:02:00,0 days 00:02:00,0 days 00:02:00,0 days 00:02:00,0 days 02:09:25
1474,2022-03-14 20:00:00+00:00,hour,4,3,4,0 days 10:56:25,0 days 00:48:45,0 days 00:11:20,0 days 10:56:25,0 days 00:11:20,0 days 00:48:45,0 days 02:44:06.250000
1474,2022-03-14 21:00:00+00:00,hour,5,5,5,0 days 00:17:10,0 days 00:17:10,0 days 00:17:10,0 days 00:17:10,0 days 00:17:10,0 days 00:17:10,0 days 00:03:26
1474,2022-03-14 22:00:00+00:00,hour,3,3,3,0 days 00:32:55,0 days 00:32:55,0 days 00:32:55,0 days 00:32:55,0 days 00:32:55,0 days 00:32:55,0 days 00:10:58.333333
1474,2022-03-15 00:00:00+00:00,hour,1,1,1,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30
1474,2022-03-15 01:00:00+00:00,hour,2,2,2,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:00:30
1474,2022-03-15 02:00:00+00:00,hour,2,2,2,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:00:30
1474,2022-03-15 03:00:00+00:00,hour,2,2,2,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:00:30
1474,2022-03-15 05:00:00+00:00,hour,2,2,1,0 days 07:57:40,0 days 00:57:20,0 days 07:57:40,0 days 00:00:30,0 days 00:57:20,0 days 00:00:30,0 days 03:58:50
1474,2022-03-15 06:00:00+00:00,hour,9,8,6,0 days 12:59:40,0 days 01:12:35,0 days 05:02:30,0 days 00:08:35,0 days 00:12:35,0 days 00:08:35,0 days 01:26:37.777778
1474,2022-03-15 07:00:00+00:00,hour,19,16,13,0 days 23:47:30,0 days 03:32:10,0 days 10:56:25,0 days 00:20:00,0 days 00:32:10,0 days 00:20:00,0 days 01:15:07.894737
1474,2022-03-15 08:00:00+00:00,hour,18,12,13,1 days 00:43:15,0 days 06:10:10,0 days 01:15:45,0 days 03:11:05,0 days 01:15:30,0 days 02:09:50,0 days 01:22:24.166667
1474,2022-03-15 09:00:00+00:00,hour,14,9,9,1 days 02:38:30,0 days 04:56:05,0 days 05:06:20,0 days 00:19:55,0 days 00:55:50,0 days 00:19:35,0 days 01:54:10.714286
1474,2022-03-15 10:00:00+00:00,hour,31,26,26,1 days 05:05:45,0 days 05:08:05,0 days 02:47:10,0 days 06:00:40,0 days 01:38:45,0 days 00:52:45,0 days 00:56:18.870968
1474,2022-03-15 11:00:00+00:00,hour,27,22,21,1 days 06:16:50,0 days 05:57:15,0 days 07:11:45,0 days 03:14:15,0 days 01:48:50,0 days 01:58:55,0 days 01:07:17.407407
